PropertyID,City,PropertyType,Bedrooms,FullBathrooms,HalfBathrooms,GarageCars,BasementArea,FirstFloorArea,SecondFloorArea,LotArea,YearBuilt,Condition,DistanceFromCityCenter,HasPool,HasGarden,Furnishing,SalePrice
1860,Delhi,Villa,5,2,0,2.0,348.0,655,441,7798.0,1969,Good,3.77,0,0,Unfurnished,32695750
10845,Bangalore,Apartment,1,3,1,3.0,519.0,1216,531,,1987,Excellent,5.93,0,0,Unfurnished,30736371
11881,Hyderabad,Apartment,5,1,0,2.0,495.0,1548,556,,1989,Fair,10.82,0,1,,19767017
6782,Hyderabad,Independent House,1,3,0,2.0,511.0,792,380,5583.0,1989,Good,12.46,0,1,Unfurnished,21995629
9628,Pune,Villa,5,1,2,1.0,488.0,1135,881,4753.0,1997,Good,8.82,0,1,,43207294
10331,Chennai,Studio,1,3,0,1.0,526.0,958,289,4897.0,1974,Good,8.11,1,1,Fully Furnished,10855569
3122,Pune,Villa,6,2,2,1.0,497.0,1071,451,3133.0,1970,,5.77,0,1,Semi-Furnished,37781868
8580,Mumbai,Villa,3,2,1,1.0,370.0,653,145,,1969,Fair,6.3,0,1,Fully Furnished,27987833
1312,Chennai,Studio,3,2,1,1.0,214.0,597,314,5958.0,2024,Fair,12.3,0,0,Fully Furnished,6330394
1033,Bangalore,Villa,4,4,1,3.0,360.0,1209,516,6735.0,1975,Fair,14.66,0,0,Unfurnished,36945669
8340,Delhi,Studio,4,1,2,2.0,504.0,1429,741,6193.0,2021,Good,14.99,0,1,Fully Furnished,21105871
10158,Bangalore,Independent House,6,1,0,2.0,650.0,1306,515,,1987,Good,5.97,0,0,Semi-Furnished,42387528
6383,Hyderabad,Studio,6,4,1,0.0,664.0,1151,441,3183.0,1997,,4.77,0,1,Semi-Furnished,16940495
7911,Chennai,Studio,2,4,1,,674.0,1449,525,3965.0,1979,Good,11.76,0,0,,14794245
932,Mumbai,Apartment,1,3,0,,504.0,952,630,,2025,Fair,9.79,0,1,Fully Furnished,27996330
692,Chennai,Villa,1,3,0,3.0,326.0,500,430,5710.0,2025,Excellent,5.4,1,1,Unfurnished,26531048
10052,Mumbai,Independent House,6,2,2,1.0,458.0,792,547,3880.0,1972,Good,18.28,0,0,Fully Furnished,42652547
6365,Hyderabad,Independent House,1,3,0,1.0,453.0,235,394,1291.0,2011,,2.25,0,0,Unfurnished,19919038
1910,Bangalore,Studio,6,4,0,1.0,546.0,806,395,6315.0,2017,Good,17.07,0,1,Semi-Furnished,16705793
9022,Delhi,Independent House,4,3,0,1.0,349.0,860,783,6264.0,2009,Good,10.15,0,1,Unfurnished,34678570
13560,Mumbai,Villa,4,2,1,3.0,524.0,902,264,6013.0,1996,Good,12.51,1,0,Unfurnished,50079898
14369,Pune,Apartment,3,2,1,,170.0,664,609,5747.0,1998,Fair,7.63,0,1,Semi-Furnished,11990429
45,Bangalore,Studio,5,1,0,0.0,530.0,1482,881,4916.0,1974,,7.92,0,0,Unfurnished,17531112
3940,Hyderabad,Villa,3,4,1,2.0,181.0,780,830,5639.0,1985,Good,16.89,0,1,Semi-Furnished,31261727
10018,Hyderabad,Villa,4,1,2,2.0,,1734,468,6736.0,2010,Fair,16.27,0,1,Unfurnished,37443609
7109,Hyderabad,Villa,6,1,0,2.0,611.0,1270,126,8083.0,1990,Good,17.73,0,1,Unfurnished,34235987
10422,Hyderabad,Apartment,5,1,0,,,707,0,4753.0,1964,Good,5.78,0,0,Unfurnished,12193167
4320,Chennai,Independent House,6,3,0,2.0,265.0,858,276,7309.0,2003,Fair,10.92,0,1,Unfurnished,18039768
2966,Pune,Villa,1,1,0,3.0,359.0,738,278,6356.0,1997,Excellent,9.25,0,0,,29042202
3970,Chennai,Villa,5,3,2,1.0,580.0,1391,164,3200.0,2010,Good,10.75,1,0,Fully Furnished,33631462
13627,Bangalore,Studio,3,1,1,,290.0,785,624,3831.0,1960,Poor,9.68,0,0,Semi-Furnished,7428863
12418,Mumbai,Apartment,3,4,0,,166.0,737,825,1758.0,2001,Good,6.09,1,1,Semi-Furnished,27037787
13622,Mumbai,Studio,5,2,0,1.0,,363,630,,1966,Fair,15.98,0,1,Semi-Furnished,13318016
7479,Chennai,Apartment,1,4,0,1.0,241.0,954,806,3821.0,1962,Good,9.09,0,1,Fully Furnished,16448713
6309,Mumbai,Studio,2,3,0,1.0,312.0,579,765,6317.0,1992,Good,6.2,1,1,Unfurnished,18923637
4160,Hyderabad,Apartment,1,3,2,3.0,426.0,934,694,5360.0,2025,Fair,8.5,0,1,Fully Furnished,16081024
3093,Chennai,Apartment,4,2,1,3.0,289.0,1036,968,3949.0,1964,,2.64,0,1,Fully Furnished,17201239
13893,Hyderabad,Studio,2,2,2,1.0,,750,605,4454.0,2016,Good,6.17,1,0,Semi-Furnished,14917577
7955,Bangalore,Apartment,5,1,2,0.0,559.0,1225,591,6598.0,2003,Good,11.2,0,0,Fully Furnished,27251821
5556,Hyderabad,Apartment,6,4,1,1.0,200.0,583,371,5502.0,1969,Fair,12.35,0,0,Semi-Furnished,9852271
3983,Bangalore,Independent House,2,2,2,0.0,718.0,739,173,5935.0,1968,Excellent,5.37,1,1,Fully Furnished,33796479
10074,Hyderabad,Apartment,6,2,1,0.0,681.0,539,572,6240.0,2017,Good,2.41,1,0,,17912354
6941,Mumbai,Studio,6,3,2,0.0,238.0,980,930,5521.0,1995,Fair,11.59,1,1,Fully Furnished,20235269
1405,Mumbai,Studio,1,4,1,2.0,412.0,675,465,1156.0,1969,Good,9.68,0,0,Fully Furnished,17600667
3196,Mumbai,Independent House,5,2,2,0.0,248.0,602,630,7797.0,1961,Excellent,3.97,0,0,Semi-Furnished,43985510
9579,Delhi,Villa,5,4,1,2.0,521.0,879,557,4830.0,2002,Good,11.01,0,1,Fully Furnished,43120083
10412,Mumbai,Villa,2,2,1,3.0,217.0,363,595,5000.0,1983,Fair,7.0,0,1,Semi-Furnished,30130176
9888,Chennai,Independent House,5,2,0,,303.0,723,677,6584.0,2022,Good,5.16,0,1,,26076031
970,Mumbai,Independent House,6,4,1,1.0,480.0,1181,332,2928.0,1967,Good,12.88,0,0,Unfurnished,49517181
12326,Delhi,Studio,1,3,0,0.0,616.0,1288,703,5324.0,1975,,11.68,0,0,Fully Furnished,18137487
6544,Mumbai,Villa,4,2,1,2.0,218.0,536,419,2926.0,2001,Good,15.11,0,0,Semi-Furnished,36114794
9118,Delhi,Studio,4,4,1,3.0,107.0,1081,437,,2025,Good,4.25,0,0,Fully Furnished,16251597
2844,Hyderabad,Villa,3,1,1,0.0,384.0,794,871,5637.0,2013,Good,12.84,0,1,Unfurnished,33780835
2852,Hyderabad,Independent House,4,1,0,2.0,314.0,1377,339,6465.0,1968,Poor,3.58,0,0,Unfurnished,18876983
12515,Pune,Villa,2,1,2,3.0,516.0,1427,281,2852.0,2016,Fair,9.12,1,1,Fully Furnished,34976012
12939,Bangalore,Independent House,4,1,0,2.0,433.0,724,278,3410.0,2013,Fair,12.86,0,1,Semi-Furnished,21411403
5957,Hyderabad,Independent House,2,2,2,3.0,439.0,805,586,3685.0,1976,Fair,9.02,0,0,Semi-Furnished,21102111
12835,Delhi,Apartment,3,4,1,0.0,407.0,609,840,4222.0,1969,Good,10.77,0,1,Fully Furnished,20960713
12798,Hyderabad,Villa,2,4,1,0.0,476.0,198,1056,6654.0,1977,,18.07,0,1,Semi-Furnished,35557224
4472,Delhi,Villa,6,4,0,3.0,,1460,1296,3068.0,1964,Fair,8.59,0,1,,57058152
9905,Delhi,Apartment,1,1,2,0.0,108.0,686,852,7058.0,1993,Good,9.66,1,1,Fully Furnished,17515225
12197,Hyderabad,Independent House,3,3,0,0.0,692.0,1142,457,5682.0,1965,Good,9.35,0,1,Unfurnished,30370156
1790,Bangalore,Studio,3,2,1,0.0,327.0,570,327,841.0,1988,Good,5.99,0,0,Semi-Furnished,11296026
12573,Delhi,Apartment,2,3,2,2.0,219.0,1019,374,4350.0,1995,Good,8.41,1,1,Fully Furnished,21666929
2060,Chennai,Apartment,6,3,1,2.0,478.0,507,528,5679.0,1975,Good,5.53,1,1,Semi-Furnished,15705821
7144,Mumbai,Apartment,4,3,1,1.0,399.0,1215,790,6860.0,2005,Fair,5.15,0,1,Unfurnished,32520522
3372,Bangalore,Apartment,1,3,0,0.0,169.0,610,414,3223.0,1997,Excellent,11.12,0,1,Semi-Furnished,17894320
1903,Chennai,Villa,1,2,0,2.0,550.0,479,615,0.0,1988,Poor,10.61,0,1,Semi-Furnished,16515811
4687,Hyderabad,Independent House,6,4,1,1.0,,948,427,,1979,Good,20.0,0,1,Unfurnished,27143477
10924,Mumbai,Independent House,3,2,0,3.0,422.0,1263,789,4307.0,2008,Fair,15.17,0,1,Semi-Furnished,46546958
8091,Hyderabad,Studio,6,3,0,2.0,403.0,881,352,4182.0,1982,Excellent,5.48,0,1,Unfurnished,14282267
4923,Chennai,Apartment,1,4,2,2.0,,447,289,3051.0,2025,Good,17.25,1,0,Unfurnished,13726620
6786,Bangalore,Villa,5,3,0,1.0,165.0,803,464,6784.0,2021,Excellent,5.76,1,1,Unfurnished,42504172
13526,Chennai,Apartment,4,1,1,1.0,224.0,1194,0,2886.0,2023,Fair,9.47,0,1,Fully Furnished,12207517
76,Bangalore,Studio,2,2,2,3.0,,1122,563,5190.0,2020,Good,13.68,0,1,Semi-Furnished,17366032
2346,Delhi,Independent House,3,4,2,1.0,454.0,1108,502,7037.0,1981,,24.89,0,1,Unfurnished,33182984
6448,Pune,Independent House,1,3,1,3.0,311.0,736,523,4242.0,1979,Fair,20.88,0,1,Semi-Furnished,19674960
8431,Hyderabad,Independent House,3,1,2,1.0,153.0,616,295,6156.0,1990,Fair,2.66,0,1,Fully Furnished,13917046
8623,Bangalore,Independent House,1,4,0,0.0,501.0,639,626,9297.0,2021,Excellent,18.12,0,0,Fully Furnished,36786947
4587,Delhi,Studio,2,3,0,1.0,172.0,414,989,6184.0,1990,Good,13.3,0,1,Semi-Furnished,14693556
14634,Delhi,Independent House,2,1,2,2.0,823.0,953,172,4298.0,1988,Excellent,6.3,0,0,Unfurnished,36985553
9797,Mumbai,Apartment,4,1,2,0.0,709.0,1090,698,6449.0,1991,Fair,7.06,0,0,Fully Furnished,28961781
9471,Bangalore,Independent House,3,4,1,2.0,385.0,756,977,4494.0,1987,,5.3,0,1,Fully Furnished,38288786
2251,Chennai,Studio,3,2,0,3.0,47.0,687,272,0.0,2003,Poor,10.38,0,0,Unfurnished,5273597
1554,Mumbai,Studio,1,4,1,,363.0,1434,506,3449.0,2018,Good,12.8,1,1,Fully Furnished,25909690
5875,Bangalore,Apartment,1,2,1,0.0,293.0,759,836,4384.0,1963,,10.3,0,1,Unfurnished,19307160
8433,Pune,Independent House,2,4,0,3.0,409.0,477,675,2801.0,1968,Excellent,13.21,0,1,Semi-Furnished,28727038
8976,Hyderabad,Apartment,2,1,0,,598.0,575,393,6234.0,1998,Excellent,8.43,0,0,Semi-Furnished,16100876
12640,Delhi,Villa,3,2,1,1.0,499.0,1086,373,6300.0,1987,Fair,13.21,1,1,Unfurnished,32494490
14831,Hyderabad,Independent House,5,4,1,0.0,381.0,1037,243,6281.0,1969,,12.64,0,1,Unfurnished,29087624
9170,Hyderabad,Independent House,5,4,0,2.0,264.0,1505,575,137.0,1979,Fair,13.55,0,0,Unfurnished,27068952
11366,Pune,Apartment,3,3,2,3.0,217.0,1175,491,4406.0,1982,Fair,8.2,0,0,Fully Furnished,16437987
5696,Mumbai,Independent House,2,2,1,1.0,407.0,1360,826,4270.0,2008,Good,7.05,0,0,Semi-Furnished,56162201
2942,Hyderabad,Apartment,6,3,2,2.0,580.0,992,390,3628.0,1976,Fair,17.79,0,1,Semi-Furnished,16079178
10120,Mumbai,Studio,2,4,1,0.0,277.0,311,283,,1989,Good,8.09,0,1,Fully Furnished,9300557
10156,Delhi,Apartment,5,1,1,2.0,643.0,862,522,5439.0,1983,,5.94,0,0,Semi-Furnished,28022019
7382,Hyderabad,Villa,4,1,0,2.0,406.0,759,1107,4292.0,1963,,10.03,0,1,Fully Furnished,35236018
12243,Pune,Villa,5,4,2,0.0,239.0,975,269,3864.0,1984,Fair,13.63,0,1,Fully Furnished,23785128
1621,Pune,Studio,1,4,0,2.0,,1210,469,2423.0,1979,Good,8.42,0,1,Semi-Furnished,12009241
14954,Pune,Apartment,6,4,2,0.0,264.0,546,481,4080.0,1963,Excellent,16.87,0,1,Fully Furnished,18922423
7906,Mumbai,Independent House,5,3,0,1.0,418.0,1107,303,6281.0,1986,Excellent,14.31,0,1,Unfurnished,54531770
10702,Pune,Villa,1,1,0,0.0,483.0,939,392,3904.0,2003,,13.57,0,1,Semi-Furnished,35705751
12318,Bangalore,Apartment,3,4,1,1.0,576.0,804,471,3686.0,2024,Excellent,9.6,1,1,Semi-Furnished,29456120
6783,Delhi,Studio,4,2,0,3.0,190.0,835,374,6542.0,2001,Fair,16.63,0,0,Fully Furnished,10217387
12415,Pune,Studio,5,4,2,,398.0,892,118,4929.0,2010,Good,7.66,0,1,Unfurnished,11989532
13352,Hyderabad,Apartment,5,3,1,2.0,437.0,738,490,5612.0,2007,Excellent,3.2,0,0,Unfurnished,22385691
14402,Delhi,Independent House,2,3,1,1.0,501.0,970,454,4173.0,1981,,7.62,0,0,Unfurnished,30659564
1610,Hyderabad,Villa,6,2,1,3.0,544.0,1236,1104,8052.0,1972,,20.0,0,0,Unfurnished,57247130
3097,Pune,Villa,3,4,0,0.0,337.0,1030,604,6948.0,1975,Excellent,9.46,0,0,Unfurnished,41823505
2416,Bangalore,Independent House,1,2,1,2.0,482.0,1482,605,5622.0,1993,Excellent,16.54,0,0,Fully Furnished,48693730
10650,Hyderabad,Studio,6,1,1,0.0,631.0,1062,129,,1999,Fair,2.36,0,1,Fully Furnished,11236579
2018,Delhi,Studio,5,4,2,3.0,667.0,1358,3,3044.0,1981,Excellent,11.89,0,1,Semi-Furnished,21861267
2972,Hyderabad,Independent House,2,3,2,1.0,322.0,1356,449,3128.0,1982,Fair,8.72,0,1,Semi-Furnished,23103477
14901,Bangalore,Independent House,4,1,2,3.0,,672,734,4462.0,1978,Excellent,15.45,0,0,Fully Furnished,42856453
3247,Pune,Studio,3,2,0,,,551,557,,1987,Fair,8.19,0,1,Unfurnished,8494670
125,Hyderabad,Independent House,6,3,0,3.0,313.0,910,146,3059.0,2013,Good,10.93,0,1,Fully Furnished,24766625
1107,Delhi,Villa,6,4,1,2.0,247.0,1000,530,6510.0,1978,Fair,7.8,0,1,Semi-Furnished,33366189
1815,Chennai,Independent House,4,4,0,1.0,306.0,450,276,5929.0,2021,Excellent,10.37,1,0,,19775190
11851,Delhi,Independent House,6,1,1,3.0,496.0,660,294,5157.0,1997,Good,3.91,0,1,Semi-Furnished,26811830
13931,Pune,Independent House,2,3,0,0.0,239.0,1321,532,5080.0,1983,Good,13.24,0,1,Semi-Furnished,29165902
8791,Hyderabad,Apartment,1,1,2,3.0,355.0,733,373,5808.0,1966,Fair,5.0,0,1,,10809115
2124,Pune,Independent House,5,4,1,3.0,,566,392,3788.0,1985,Good,0.15,0,1,Fully Furnished,25645348
14281,Mumbai,Studio,1,1,2,3.0,485.0,930,38,5296.0,2012,Poor,12.29,0,0,Fully Furnished,10604031
10632,Delhi,Villa,1,3,1,1.0,379.0,1181,575,,1970,Fair,9.54,0,0,Semi-Furnished,31923840
10872,Mumbai,Studio,5,1,0,3.0,683.0,763,1024,3854.0,1966,Good,12.42,0,0,Unfurnished,26987365
8971,Mumbai,Villa,6,1,0,2.0,357.0,778,243,,1989,Good,9.61,0,0,Fully Furnished,43705947
14696,Chennai,Apartment,6,2,1,,684.0,657,850,7186.0,1994,Poor,15.09,0,1,Semi-Furnished,13964399
2198,Mumbai,Studio,1,1,1,2.0,575.0,612,537,6596.0,1984,Good,16.91,0,1,Semi-Furnished,17315515
4052,Mumbai,Villa,2,4,2,1.0,134.0,498,633,4005.0,1968,Excellent,14.37,1,1,Semi-Furnished,45502308
1217,Mumbai,Studio,1,4,2,1.0,,934,286,4702.0,1962,Good,14.98,0,0,Unfurnished,15723411
7702,Mumbai,Independent House,5,4,1,0.0,399.0,868,815,6382.0,1976,,5.73,0,1,Fully Furnished,48735240
726,Bangalore,Studio,6,2,0,1.0,285.0,1043,465,3733.0,1974,Good,14.94,0,1,Unfurnished,16178346
9171,Mumbai,Villa,4,2,1,1.0,274.0,480,423,5363.0,1996,Fair,10.43,0,1,Unfurnished,30220483
809,Chennai,Studio,2,3,1,3.0,,1035,726,7202.0,2008,Fair,12.26,0,0,Unfurnished,13497390
11386,Chennai,Independent House,3,1,1,0.0,575.0,1091,613,4121.0,2013,Fair,13.21,0,1,Semi-Furnished,22968166
10585,Hyderabad,Villa,6,4,1,3.0,403.0,420,367,2834.0,2011,Excellent,3.47,1,0,Fully Furnished,32216517
4907,Pune,Studio,3,3,2,,116.0,1023,343,5749.0,1968,Poor,18.18,0,0,,6136569
10600,Chennai,Villa,4,4,0,1.0,238.0,178,965,5429.0,2014,Fair,5.55,0,1,Semi-Furnished,21019984
13745,Delhi,Apartment,6,2,0,0.0,340.0,791,805,5340.0,1991,,11.75,0,1,,23133609
3963,Chennai,Studio,5,3,0,2.0,141.0,675,8,,2015,Good,9.32,1,0,Unfurnished,7186159
11771,Hyderabad,Apartment,1,3,0,2.0,274.0,1038,452,,2006,Fair,11.07,1,0,Semi-Furnished,14666260
2672,Hyderabad,Apartment,6,3,2,1.0,392.0,505,437,5841.0,1965,Fair,3.73,0,1,Semi-Furnished,13207418
13373,Chennai,Studio,4,4,0,0.0,148.0,969,488,5389.0,2017,Excellent,10.37,1,1,Fully Furnished,14500362
9418,Delhi,Apartment,3,4,2,2.0,165.0,1341,655,726.0,2014,Fair,8.76,0,0,Semi-Furnished,21389933
1765,Delhi,Studio,3,1,1,0.0,335.0,1054,912,4784.0,1962,Good,4.94,0,1,Unfurnished,16373756
11768,Bangalore,Villa,6,1,0,0.0,672.0,551,1003,6693.0,1980,Excellent,16.73,0,1,Fully Furnished,55243254
608,Chennai,Apartment,1,3,0,1.0,,765,805,,1975,Good,1.08,0,1,Unfurnished,17422919
9653,Mumbai,Studio,2,4,2,0.0,404.0,1173,473,4166.0,1961,Good,16.52,0,0,Fully Furnished,20796673
9851,Delhi,Apartment,4,1,0,1.0,330.0,1291,458,7128.0,1990,Excellent,16.67,0,1,Fully Furnished,27130282
3218,Delhi,Apartment,1,3,1,1.0,167.0,749,425,4163.0,2025,Good,9.13,0,0,Fully Furnished,15743121
5738,Chennai,Villa,1,3,1,2.0,554.0,855,447,7569.0,1968,Good,1.45,0,1,Semi-Furnished,27773942
8480,Mumbai,Apartment,3,4,0,3.0,455.0,791,578,5193.0,2010,Excellent,2.69,0,1,Fully Furnished,36914687
2054,Chennai,Apartment,1,1,0,2.0,597.0,487,821,3915.0,1993,Excellent,18.73,0,0,Unfurnished,17994319
3165,Mumbai,Independent House,1,3,1,2.0,0.0,616,446,5384.0,1970,,21.48,0,1,Unfurnished,23854677
10655,Bangalore,Apartment,3,1,0,3.0,162.0,1046,736,,1985,Good,0.43,0,1,Semi-Furnished,23816447
11639,Delhi,Villa,2,1,1,2.0,99.0,747,622,5786.0,1966,Fair,2.46,0,1,Unfurnished,22263819
13524,Mumbai,Villa,4,1,1,2.0,580.0,1014,552,8678.0,1961,Good,17.75,0,0,Unfurnished,57043741
1658,Chennai,Studio,3,2,0,0.0,,1281,597,5127.0,2020,Fair,5.6,0,1,,12180912
8070,Bangalore,Studio,2,1,0,1.0,154.0,856,462,4634.0,1975,Good,6.05,1,0,Semi-Furnished,12777748
8645,Bangalore,Independent House,4,1,1,1.0,19.0,904,583,2829.0,1968,Good,16.79,0,1,Semi-Furnished,25576826
2711,Bangalore,Studio,5,3,2,2.0,465.0,1044,590,6999.0,1997,Good,6.63,0,0,Semi-Furnished,19755219
13937,Bangalore,Villa,1,4,1,,469.0,1120,390,2674.0,1989,Good,14.66,1,1,Semi-Furnished,40945505
7550,Delhi,Villa,1,1,1,2.0,365.0,1130,388,6573.0,1977,Good,14.29,1,1,Unfurnished,35325993
4267,Hyderabad,Apartment,4,2,1,2.0,389.0,723,435,6438.0,2018,Good,6.56,0,1,Unfurnished,15635040
6716,Hyderabad,Studio,5,3,2,,357.0,1207,291,,2015,Poor,14.91,0,0,Semi-Furnished,7802371
423,Bangalore,Independent House,5,4,2,,198.0,1115,345,2930.0,1979,Excellent,9.29,0,1,,39040956
5317,Delhi,Studio,6,4,2,2.0,477.0,1144,450,8186.0,1967,Fair,2.59,1,1,Unfurnished,14361592
8850,Bangalore,Apartment,2,4,2,2.0,558.0,1418,651,7156.0,1985,Fair,5.33,0,1,Unfurnished,24749117
2846,Chennai,Apartment,5,3,0,3.0,280.0,1330,604,4303.0,1991,Excellent,11.98,0,0,Unfurnished,24665396
4067,Delhi,Independent House,5,1,0,0.0,188.0,955,239,4160.0,1992,Good,6.41,0,1,Semi-Furnished,25709241
13393,Chennai,Apartment,4,3,1,3.0,,554,1228,4790.0,1999,Fair,21.6,0,0,Fully Furnished,15235770
5245,Hyderabad,Villa,2,4,1,1.0,,718,637,1747.0,1999,Excellent,3.99,0,0,Semi-Furnished,35646329
1002,Hyderabad,Villa,3,4,2,,256.0,844,570,4478.0,1964,Good,13.33,0,1,Fully Furnished,29398884
4199,Hyderabad,Independent House,1,3,0,0.0,881.0,469,304,9119.0,2015,Excellent,12.88,0,1,Semi-Furnished,25875153
2419,Hyderabad,Independent House,2,4,1,1.0,521.0,1063,347,4302.0,1962,Fair,15.82,0,1,Fully Furnished,21535392
12052,Bangalore,Apartment,4,4,1,0.0,824.0,1209,302,6008.0,1986,Poor,18.33,0,0,Semi-Furnished,16480595
3576,Hyderabad,Villa,2,1,0,2.0,,733,543,7023.0,1965,Poor,4.47,1,0,Unfurnished,17624241
6727,Mumbai,Villa,6,4,2,2.0,346.0,1126,118,1318.0,1985,Excellent,16.56,0,1,Unfurnished,61054832
3848,Bangalore,Apartment,2,3,2,3.0,588.0,1159,570,5708.0,2022,Good,6.08,0,1,Unfurnished,27831674
962,Bangalore,Studio,5,1,2,1.0,345.0,721,933,4920.0,2001,Good,7.04,0,1,Fully Furnished,18411532
14530,Bangalore,Independent House,4,2,0,1.0,522.0,977,831,7812.0,1964,Fair,5.07,0,0,Semi-Furnished,32299759
10586,Pune,Villa,6,3,0,3.0,391.0,838,426,5654.0,1995,Excellent,10.51,0,0,Unfurnished,40467462
3291,Delhi,Villa,5,4,0,1.0,,669,670,7889.0,2013,Good,10.49,0,1,,42715635
758,Pune,Villa,4,1,0,0.0,142.0,1089,262,6217.0,1966,Excellent,6.84,0,1,Fully Furnished,33662266
5314,Bangalore,Apartment,5,4,2,0.0,,805,281,4453.0,1997,Good,12.5,0,0,Fully Furnished,21260033
2285,Mumbai,Villa,5,2,0,0.0,205.0,1350,607,3402.0,1970,Fair,10.06,0,1,Unfurnished,48758146
10357,Pune,Apartment,1,1,2,3.0,665.0,691,622,5085.0,2010,Excellent,8.62,0,1,Unfurnished,23377350
4828,Bangalore,Villa,3,2,2,0.0,336.0,981,1011,5389.0,1966,Excellent,4.9,0,1,Fully Furnished,55272204
13464,Delhi,Independent House,6,4,1,,444.0,1223,328,,2020,Excellent,4.79,0,1,Unfurnished,45335792
808,Delhi,Apartment,3,2,1,1.0,,1087,526,6002.0,1960,Good,15.11,0,1,Unfurnished,18348585
3908,Chennai,Villa,1,3,1,3.0,396.0,1037,563,,1967,Good,16.92,0,1,Semi-Furnished,29242888
7024,Hyderabad,Independent House,5,2,2,3.0,340.0,947,258,4450.0,1978,Good,16.43,1,1,,25823320
1957,Mumbai,Apartment,6,4,0,0.0,385.0,1604,572,4019.0,1993,Good,2.41,1,1,Fully Furnished,41130783
9344,Delhi,Apartment,1,4,1,1.0,699.0,617,417,1062.0,2024,Good,10.32,0,0,Unfurnished,19869623
10406,Pune,Studio,6,4,0,3.0,117.0,1008,456,,1984,Fair,7.23,1,0,Fully Furnished,10992328
13460,Chennai,Independent House,5,2,2,1.0,400.0,1143,430,2775.0,1968,,15.12,0,1,Fully Furnished,16914217
2403,Pune,Villa,1,1,2,0.0,271.0,678,695,3629.0,2001,Fair,17.73,0,1,Fully Furnished,23567316
10929,Bangalore,Apartment,1,3,2,2.0,429.0,1255,867,3358.0,1986,Excellent,4.15,1,0,Unfurnished,35223663
1074,Mumbai,Studio,3,4,1,0.0,544.0,691,128,3397.0,2011,Good,10.11,0,1,Unfurnished,17151451
6525,Hyderabad,Studio,1,4,1,1.0,449.0,777,543,4399.0,2006,Good,10.29,0,1,Semi-Furnished,12393441
12931,Hyderabad,Studio,3,3,2,1.0,423.0,805,779,5450.0,2012,Good,10.19,0,0,Semi-Furnished,14528046
8938,Hyderabad,Studio,6,1,2,0.0,307.0,1002,664,8175.0,2015,Good,2.09,1,1,Fully Furnished,13868191
8096,Mumbai,Independent House,1,4,2,0.0,473.0,1466,494,5285.0,2002,Poor,12.6,0,1,Semi-Furnished,35038386
11326,Delhi,Villa,6,4,2,2.0,490.0,1184,505,4237.0,1961,Excellent,5.25,1,0,Semi-Furnished,57046954
12746,Delhi,Apartment,2,4,2,,395.0,397,693,6275.0,1980,Poor,12.18,0,0,Unfurnished,10504894
8635,Bangalore,Studio,2,1,2,2.0,814.0,574,358,5536.0,1988,Good,13.04,0,0,Fully Furnished,14814394
12131,Bangalore,Villa,4,1,1,2.0,494.0,877,616,4114.0,1988,Good,11.69,0,1,Semi-Furnished,41344047
1004,Delhi,Villa,3,4,2,2.0,330.0,879,582,7595.0,1969,Excellent,9.52,0,1,Unfurnished,45040771
7659,Pune,Studio,2,3,0,1.0,513.0,951,373,6308.0,2014,,12.31,0,0,Fully Furnished,12526659
13842,Hyderabad,Independent House,1,4,2,3.0,226.0,648,638,5610.0,2013,Good,8.99,1,0,Fully Furnished,23280408
7567,Chennai,Independent House,2,1,1,3.0,407.0,711,778,,1989,Good,23.71,0,1,Fully Furnished,22192720
14043,Chennai,Studio,1,4,0,2.0,691.0,862,693,6814.0,1998,,14.75,0,1,Fully Furnished,10645877
5369,Bangalore,Villa,5,2,0,3.0,513.0,882,686,2668.0,1993,Good,13.68,0,1,Semi-Furnished,45663165
12268,Bangalore,Studio,5,3,2,1.0,546.0,540,620,,2023,Good,5.88,0,1,Fully Furnished,17342220
6290,Delhi,Studio,1,3,0,3.0,364.0,1138,449,7482.0,1994,Good,7.44,0,0,,14729685
10115,Bangalore,Independent House,3,3,1,0.0,120.0,915,408,8260.0,2005,Good,18.57,0,0,Semi-Furnished,25525668
13392,Pune,Studio,2,1,0,,325.0,917,539,6427.0,2015,Fair,13.83,0,1,Fully Furnished,11078779
11210,Mumbai,Apartment,6,3,0,,227.0,1613,418,3309.0,1975,Poor,8.83,0,1,Semi-Furnished,22919136
986,Hyderabad,Apartment,4,1,1,0.0,606.0,1006,369,7181.0,1967,Excellent,12.2,0,0,Unfurnished,18359017
10919,Bangalore,Independent House,1,4,1,,467.0,1141,305,4882.0,2017,Good,1.75,0,1,Fully Furnished,34112852
6170,Bangalore,Studio,3,4,0,2.0,490.0,983,666,2403.0,1966,Poor,10.49,0,0,Semi-Furnished,10163477
11632,Bangalore,Independent House,5,2,2,1.0,120.0,1207,762,3237.0,2011,Poor,5.25,0,1,Unfurnished,25895418
7385,Mumbai,Studio,1,4,0,2.0,414.0,1056,252,9515.0,1974,Good,5.12,0,0,Semi-Furnished,18841995
10580,Chennai,Studio,6,3,2,2.0,355.0,838,0,4031.0,2022,Good,10.77,0,1,Unfurnished,8995499
13891,Mumbai,Villa,2,4,0,2.0,509.0,1533,71,6383.0,2011,Good,7.43,1,1,Fully Furnished,59413887
